record_id,cluster_id
fXPwLAHbTo,0
7deQih9ypX,2
wqDCaAgu9E,1
L83DRrKvHu,1
mjnU0s1FKh,3
UHEnjS3CuQ,1
8n2kPHOWqI,1
mRFhbOaY8L,0
cSONqW4dv3,1
lN1GqsIPCU,3
kmhwZa7eiP,3
TIR9pN40Gb,0
usNtODhqeM,4
xN2u0zGXde,1
6Q5vzCUMXI,1
5XUtxwzugL,4
0fn3S65ijT,2
APiSNflxyp,1
91nYSx8bNk,4
DuZEavSYzr,1
1O8c90qTxi,1
T7VkcEzMrJ,0
CGbBgxuAfs,3
FDakKdoErC,2
WOd15VfYEu,4
gQ3mYfXHqu,4
rstgUukERB,4
ToqiSVjdOB,1
NvGozWCA9p,1
m8npw4g2os,4
o7peaWkyYv,4
hQY6G8UFx3,4
nirfdOwoZE,3
p3erjM6LxO,4
iFSPMmLcOu,4
PhNtynLGV6,4
U2lOS3fGWK,0
w67TD0ZCHM,2
TXvOEJLMQK,4
t7eMwI8iay,1
dKUNqck67y,2
N1pmS4FULd,1
OQiVFNg9AU,1
bUWs8oDXBv,1
Ddcznrog5M,0
OG6V9whsAC,1
UbdagpS7RB,0
k8ZVjiGn4L,1
PGObzfqAiZ,2
kBmvp3g5Ju,1
sXlDp3fyaB,2
EqjNV8Sf6e,1
NBp96rgo15,1
j0phUWT8sS,1
97mfKGS3ZM,1
c62zRy7SwM,4
UScjmkqKa8,0
fbSqKe2a16,4
9yxFshvfu8,1
Y2puxAU08o,4
I31Xwvao8f,2
zgZnb2tNKX,4
bzH6qCMUJf,4
LjQesP2HK6,2
Vrqpdzj5xc,1
ZUqDHBuzgM,4
gxJW9Lv6N8,1
vyR9ECIaox,4
cm7SVrGpwo,3
wO4ueh0gtc,1
ELWdxnb9HS,1
fvIrdJWBE0,4
3XVmksE1qJ,4
ieSKcF3wJ5,1
3lyCE1x86R,2
Y1sXvieQ2l,1
mApEJYOCjd,4
e6WRDzBgJl,2
4mRGMchsgS,2
8ZsNQ156kp,1
FuEvnxomdp,0
IgtiPDdnaZ,4
2fZAQde5nm,4
dmk0JcMZrB,4
Xk7wDLmI5P,1
1sAHuhMSa0,1
VdWSgf1HNo,1
KrdBX76qGN,3
izjF0EKx8Y,0
UecsliwEkb,4
t9pC5vFVz8,1
ynxLK4ecOo,1
kGA9TZJWa5,1
V3mNeUWcp8,4
y1cAtExf28,4
vNmQkCw0tp,1
lBDoISE9fR,1
ncg6MQ0m1G,0
VDc6aOBNYA,1
xOHDqEk2mQ,4
9m3zL4i1xr,4
ZlBtuLq4vs,4
q7jHBAigDF,1
hZL4BuWdcY,3
u8DOpGQPdx,4
3k2AZIRPeu,3
aE0fD5TkPz,1
l1xFjYbtnE,4
xjM3RanY8o,1
16m9W4lYTQ,1
RyhwXv6QmT,4
jdzYgq2k65,1
jKV0fPn1E6,4
CWGzF2USXR,1
yo9h0EYAw7,3
s56xBCJiwU,1
0mBxqPYJlA,4
gdctqjUu0M,4
OM5RTBPgv8,1
uPUrsQW4hK,4
g7RJ1nPbkU,0
MtRUzNOcnG,4
Q6k7nUy8bp,1
950focbRSx,3
RmkQIYAevl,2
mToXuFWZ4g,4
GKYH4QT08M,4
4lQuZsGJi2,0
Yyv20NdmzX,0
xwGhRtAb0j,2
Z3aQ6RtGxd,2
jvVQu3msJ4,4
lzxm63tYCy,4
oiUMaBW4Fu,3
rYatUqSkEv,1
lSTH9j31ka,1
qYPbL3R7H8,4
B7YdP0gi83,3
gW3eump0a9,1
5x0nsELSdc,1
eo7zpWx3Yb,0
FLc17sZVjb,4
UmDH4XuTN9,1
XJc6orI5hM,2
Cp1IT5OwVR,4
x0DPSk29E6,2
JSzuwWUK2i,3
dDAUvie18z,4
7PX4FdRmsQ,1
3XGkDf5IM1,4
xXPpaZMC9w,1
AMjKBiOxFW,4
JWplR6Qokg,1
OAPwaegsWC,1
jcCHa7v92b,4
C79GUxXRTj,4
abYilhsxtK,4
oCEAkm4zHM,2
lKOowJ3URA,1
ci6nvhLYIM,0
S3EPjodNBe,1
7Ma5PyVWer,4
bfwuEgAV4U,0
AwuNisV4Pe,1
fxMu85oytd,1
BaUzV4l68P,1
RGalLANMZ5,1
8wa76zMosh,0
R1zJeq3dOF,1
MZgPy5mJzt,1
qXGmBhxkgb,0
xwcruONW4Q,1
rteyRjJHoO,4
g7tfCPX9DR,3
OFSpDMicUm,2
eEnqUJOflh,4
iSdveGsW2n,4
wXPWvNjstS,1
lYU0vrQZ1X,1
g0YQkdmSlp,1
IsJOlTfCEK,3
Sps5K6buVt,0
FSnIBmrxou,1
Vtd6MwJjTI,1
BhDpE8PGM0,2
sNceantd46,3
rFHKLeOwbQ,1
3PkxsJLdqa,4
jZEGH6KPUS,2
VkU2wleXWu,2
7dUzDYbO0u,2
kxMh7wjG0P,0
SfmkDPLQzZ,0
ao4e3UOwdM,4
s8kmg7rxWI,3
tjhkLPESKX,4
HUR0jAT9eq,3
7OkFMemNZV,4
aSpWqKr5j0,1
pZmMFkBytT,4
vzqdfiCekF,2
vxMrLeyqgQ,1
sOCfqmepaJ,1
XVT5i8zydA,4
CcV5Jw8mTg,1
k5lhO4VQ2M,1
b9tWVS0irs,4
3j2kgOT5cP,3
Jp3nthUVwf,0
uEXjMeLx8F,3
7OuxA8Ptg3,0
mMuVbN9zYE,4
4Y5bplEQeh,4
rgymv8wGP1,4
nhC6BAxY52,0
YwUy31lAi7,0
WBQDIcg2Fd,1
XpHlTywgME,4
ykSm7zFtWn,4
FTtbVPhkIc,0
kb9o5ad2vA,4
L0W3EnyXli,1
ystQf2710W,2
5Y1mc6gVdF,2
bAvijlPZhD,0
7jOA3aTFul,1
3NLwK4RrJY,1
6R0a9PNqFp,1
iSQ4PwHxXN,1
QJqZXWMDi8,2
uCI6ODajyx,2
FWVTXpQLR9,1
wOor7gRUIm,1
OXdPrvYRil,1
Bd6nemSE9t,4
O9CNDm68Ex,3
iB6btgLu7q,1
RU50DTI7zF,1
g8ZwS0cDvV,1
U7KXCn4RFf,1
sgXODEjxfJ,1
bvHQ4I0o2F,1
0K6SVrFqiY,0
q2b4oH60cK,1
SFECusNRyo,4
XKW0EAa3qJ,4
wzekY7tKEV,4
lETaq41v8H,1
NRL6PujFqt,0
vP7cUqjQDu,0
QF2n04aGKo,4
IKabFx0ptM,3
VrY9JBGdx7,1
1J8Ek9HpfY,1
qzu6QgYMcT,4
wHalyQYgUI,1
QAmbK1sxzJ,4
81HUbvJaq3,1
Q8wYW1ysVt,4
9XqS3MCNDe,4
0lwbe51V46,0
GMtyCXWwJP,1
0WkECRjMZ5,1
qPDXgrvAb0,1
zH1FuJBiSA,3
f1dvtbHjIr,4
k9VIHZKN5f,4
CTt1rEalAf,1
IeSrGB1lt2,2
YTsJGvVIXA,0
Bt01gqe83C,1
XBeMDH35gm,1
bzGq1I3Lom,4
rmwnI2RhPl,2
DfcKGI9NR0,1
v1QwmDOXuf,0
NmgCOUpcVl,1
Cyhc4P2Jbp,1
I6UETBgMGZ,4
AI2qRMhTKJ,4
ShGmbuoNTt,4
muDCiIMO0f,2
fLIXbKOeW1,1
FgvweoELty,0
gArF5WGNDU,1
BhUtAvwj5F,1
sVTycJQEUr,1
TEN40xSuyi,0
WIhn4ByNbM,1
CJlhwoRKXr,1
qjXdOsmxYg,3
M9JyqaHANB,2
8EWTgI9Jdb,3
u6cloM7iVn,1
a5jbuMITSL,2
yQSYlXMLEH,1
0RfTKv9bN2,4
Yqw1GyuJbR,2
WC0hOXMLgD,1
E4UR6PZy7o,4
t39MpOnl4R,1
gmx95SIFL0,2
WGnNj4dhlH,1
b5Y71MCSDm,2
qDWa39RLuo,1
e1grzWREOZ,1
IBjhv3azAr,1
rmVcQMBoCx,0
mkYRPoLOst,2
t5Yk4qiJ8c,4
D67ZgzmEJK,4
NUriwI7DLQ,1
GoRrNapnyq,4
NvfiyaIbZu,1
UXdc3H7o4I,3
ejRvDtGd9O,1
twryldUS1T,4
NEk2YKlJdS,0
akyRMUApZf,4
fmtDAjLFvU,1
bu6ohU5Q9F,1
qRGp0kWmow,4
cE5lastZfB,1
4brCo6fdIe,4
2MxAosf1pk,4
QiMts8B6aF,0
oyraV1K8hj,1
lo6v7qXuyc,1
YcDRuj9KiM,1
fxz1HkIanX,1
MHFntq8SXP,0
Y97Fcf04wu,1
esUZqmVFHL,1
1oQmDjrX7W,1
ycfFY7O32w,3
g3kHbN2YdP,0
hsD5RlfvBU,3
wApbEW9KFT,2
mKtsS374f5,1
WSN9jCOZPB,1
Ck3Ebe4Ogq,2
g0NSRHAr8E,4
yCIv0XE4Ba,2
AIo3KlNkH5,1
pHQsoaNMhm,4
uyNeWSvbr4,3
4yidlFrPJH,2
sXG9OWiC3F,1
iYawSQMC3N,4
Jl0whZDdXr,3
Jur3KM6Szv,4
LSblzpHIoK,1
i8rGl3AkpC,0
aWwIURGrx2,1
TydJk8iwap,1
jeJrBQIsEc,3
v04mUJkqj3,1
75Whqt1nN0,1
RsFyf1kmvl,1
jL5vCZb90I,4
Kky2xzS5uA,1
mM7BjWzheE,4
3Or9Z0KeIC,2
k6hJ0fArcd,1
kDMxFZIiPB,1
oVjkYevmb9,4
6Rd8vVK7Qe,4
cAoQWqOPnd,1
2N17l8rjCZ,3
m3MkiqjFat,4
OyvhjXaRro,2
sR5cmUZqML,1
Rezk3sxOm0,3
8frHC5Lx0g,4
aPwubp5drc,4
89Yszx2dbm,0
2pgR1xOmEr,1
jL3yKcAbeu,3
2bioGg9XYz,0
qtAsKof6dX,0
mFa47GJRhP,1
7U5CxvVZq0,2
XowykQmanE,1
8QTy3Yj4pq,4
zaojuknysZ,4
ZUjEBMWsYx,4
KXkmi1PV78,4
cQs5P4XWq8,1
OWcwtz6SGD,1
mY19ZRK7qP,1
uKjiODAgqb,1
kd9A6WNIsi,1
izamVuyI8p,2
wYzP4WZpjt,4
9lwVo6quI1,1
leHqM4KP6j,2
uv8fX6Wt9w,4
V3migoKF96,2
8jTzhmFGCt,1
VWPrhXTQ5l,1
CKi4es75Xg,1
xQER8M4FO7,4
8JoAsLHawE,0
l8JNbfRxOv,1
4BjPcsomWJ,0
3sM5PCDQfN,1
CG75KcYvul,4
KmwzY7ySiU,4
DmA0sjRKN6,0
5FwVabczhp,4
7L2sWCyONf,0
LDbUw6gFsr,4
HyuXoBt0T5,4
DMTjSl7Cq1,1
10u4wpXr5I,4
vs4EnLUw7A,2
WE2zFKQ9Sf,3
KdIeRPw3nq,2
c3mgvMUPpJ,0
YzkRspBq4m,1
EcJP9S02Cn,0
AvImo6bhct,2
iGYIKj3xn6,4
jGDy5S8hn9,1
dH86hKcwCP,0
iQVCfLWtvJ,1
y9vnQmWaL5,1
wD8cSlIAvL,1
N73yo2zCnE,4
hWlnK5EC4F,1
v4V5PjR38w,0
3suOye4gjc,0
Sz9APawUdK,4
SP30cf6EhV,4
GHBfn31VPQ,0
0OHr5aZ2kI,4
C1ftD04nqh,1
0mjKWni9LD,4
nQrv7IEAqi,1
akUrRMY9tC,1
ZD9kYQB6bJ,1
vVuSglQZod,4
GhL5MEDW0K,1
LY2lyu3UdN,4
gQhZLx8cy4,1
u1OMH9g3WX,1
WzOjyXF48I,2
ZzoxW4SNjY,4
UwkvBD7Jbi,0
kzQ02CKdAL,1
F4y6EqIMeJ,2
hebMLEFJQ5,1
MhSjY4fB8z,1
KyRFz2aUZJ,1
jESCYqf0Tg,4
3z4GNoJn0E,3
UnhqgdQEG4,0
nezwJab5c7,2
ckRGv1tMl2,2
Fu2JkZaCpW,2
WoP1Gcnt70,3
jgyUWcVHbs,2
jA9Lkcyq8n,1
ow0fdpiULS,1
y5PoKpMqtL,4
DqSCGE4Xmf,1
bWenCOUms3,1
DwUZtk65rb,1
HmEz7Gu49P,1
zfsVegcGPx,0
blMJdKgcp0,3
Ghf3egjXJb,1
AiPIOqL9J6,0
FDZo4CwpOP,4
kONRPyKILw,4
QWzlRjViE2,0
xvdKIsyPBr,2
OpWCklX8Li,3
MfGekAvsDm,4
WQ7OTw9ANJ,3
Npk2cogEYe,4
h9qBZtnzed,1
pZjC1o58kG,4
4J1Ffi5dxY,1
d6JmagjBz3,4
UCBxZnk4WG,3
aJPwHzMqIv,2
hMuW2cAavi,1
TEv1zfe3h8,0
iHPrEcWtGV,0
lJXLtNxuav,4
aKMTetmEfJ,3
mtL0b9S72l,3
wOhaNTpg5f,4
8IS3FBjkDX,1
cQjY0fSloI,1
TwF8hB7St9,1
3UIcNbzRfd,1
OVaT2zhScm,2
djIH7qaFvn,1
Pfxmt3Gbjn,1
0TEYPh4n8R,4
f6lXxYMhGA,4
n7hl5DifGA,0
KP3AhVk9SW,1
f463jHgJzo,4
d7k4b2frVC,0
AjCQekKTo0,4
uTrWqBn7j8,1
zgs1yEC0M4,4
ZNA60PSoDx,4
qgmbO89fRE,1
0bnYCO8fcy,0
N5QmqSdotj,1
TPAGajRxQI,0
IYZrFJ2HXN,4
ErOF8zZbqT,4
40DBx2PdLz,1
MnSCU1cmki,1
Ld2EtbY9ND,1
FC4ZB2vu9H,4
VJZ9XQ1Buv,4
0N72dJSxKy,1
K63qkFaB7U,0
cn80B7dhUl,4
gcCYmwUZjb,1
2CiH4VwJSM,1
Qiukn5mIbs,4
nhMl3Dqwcg,4
idU2MzYyB7,2
b7WrFLz3SX,2
6aEkVNZToj,2
RWSF3e4G08,4
XanRqPGUK3,1
HIFyNU85jl,1
FeDr8ImuzK,2
W2eQHRB9Km,2
ajBWs1AZ7U,4
gcqB6Eh5vl,1
ZSsvnOJzDI,1
2HJPjZR06n,1
qTXeHAwNg3,0
KpA7RScwl1,2
zMgH56ub2C,1
6IB5Pes7ij,4
P5wHSE0qUG,1
nZvHT8BFu0,3
3jcP5ah6LD,4
UVRkMu8w16,4
KhWpkdCrqJ,4
VbUv08k6N9,4
oftqTwS6F4,1
a0YED9jdMv,4
AgE79pqkNS,4
XvMaTyop6c,4
lHzoXA6qMd,4
eSDJTRMwsl,1
CnYzsfVr9p,1
MDACXbRLqF,2
QCXgVjsLUy,1
eFQABoVxMI,4
M07K2tqckB,2
r61WH5gkzy,4
j1WyQB9tvP,2
YnfliLNrK3,1
5YBmgkPxLI,1
geoBdKbthv,2
KFDeQhI29w,4
VEFzk7WDBA,1
wpgvrReCY9,4
dR2tTJKNOM,4
gpo7Jk9vnP,1
dbQKVpu0P7,1
8Era4Z1noU,4
9I1C7UbFHc,1
foCImbVs1d,0
r8IOW0v5YH,1
iJtj5HQ32A,4
0zX2YQ1b6m,4
IsLa5i8rcT,4
vNtyARmVoG,3
aGOUZPTsqm,2
fOUxuFB7gv,2
DNRty8ophA,3
zFjua4ZkQd,4
TZX8ANazSO,1
p4Zv2r3L8y,2
fq5cL8aIey,2
cVKI8PTlhM,1
IfPGeEW4zZ,0
sNQA6lSz2i,4
LHvFGi2fsV,0
63nJdHyvNb,1
5nmMl9dpVG,2
WYFt19PTiv,1
JWiuAYyc4l,4
i49SeDLdm7,1
obf24veOMS,0
QOnZcJrLk0,4
389AhuPJEO,0
pgn2AmvL5Y,1
2sr1Zy3iPK,0
5OJr1WZl0e,1
cGPxqkFiAI,1
z8iIfaAQ9y,3
khDietPYJj,1
slPvj9WD45,0
7XNPqg0Kwf,4
2M6TmjwSQE,1
cGAR7wI8EX,1
JtDazPZK14,3
LPjDE7UX6C,1
kpoGSfyIMr,1
w7idBThHsK,4
4Ez0cxnaQY,1
VF5uTfnjJ3,4
KSQUJrepEg,4
ayAOSWZBdK,1
Dp3vwm5EyW,1
EjtQSCvdnP,1
woMAFlSku2,1
pbVw0xG6rj,2
p6K3WNAq5c,1
DeFApTqwm6,1
ubpyP5GLCl,4
Je97vCHAxk,4
qxzR89VYUt,0
rnOBvqylUm,4
M7cqnJ2tSN,1
UtG0bo7XPT,4
Pj4TMrNthI,4
7CYj9f5odw,1
b8fCpWLXZK,1
X4E9DU8kOp,4
ZSGasJHFfw,0
ptzyRXnGcM,4
Np460BezHX,1
RCerAPl1Mx,4
gE7IesxdOD,2
3x4DfNSdaM,4
aqCxQrFuIR,4
dqZzCHIna3,1
skX6OenmRr,1
d2waMrjIXG,2
oO9XqGyhB6,1
k57wcVY0BU,1
VXkwr9Obe0,1
nGpybmSf86,1
Cj64Tbz9DF,3
H41yw6LpZT,3
AVTNpeCfHI,4
mIOXSyAPil,3
oflPGN9ZYB,2
R8u1V4lecj,4
Zskj2Fi87d,2
v9BtdYwT3h,1
ZQeVAySBPR,3
6vuZhy0BMP,3
WwcOTPjbXt,1
BkfEpqX3b0,1
SVYjeA9a53,1
VW2vHfguLS,4
L1rPUW08tA,0
ZK8halFt7e,1
93uLZSWieR,2
9X6EVkhzKN,3
i5fOShauQt,4
6uaNDJOlzc,2
3x6NVkhKyd,0
bEOZpGz2H0,4
fLieuIJE2j,2
dU4W5zKTEP,1
w4Gj0VI6KU,1
dg4Nn6VsiW,4
gdiUFYAtSQ,4
sXocneINVQ,2
gqBJK6dh2p,4
se7KvGjpo8,4
1wa2974lBF,4
7VZoPirlYm,1
5NtHdTF7r1,4
j6Saie8MRZ,1
x0EbjYhRIV,2
EDc9T4M2CA,1
OEdpLNVCgl,1
1hyTYdwGSC,0
3GXM0HE5Dy,2
YLp2uECUV8,1
gdjvzmWVS6,1
yvcXf2m8Ex,1
bJAY2H6i8r,1
Fr54m9hnpE,3
yvDH5c49LX,4
qOTQpXfj03,0
fiju0UbP3c,1
ZqT6Lmhlgf,4
HkjbwdOmy0,4
ui3Vt5mTcU,1
9UBSjHWMPJ,1
siyTxHS0YV,0
8khprQeO25,0
lrJR40E5P2,4
iWPoupEQad,1
Uq5blR3vwp,2
KYoui7Wpgv,1
w3ZMeqphJ0,2
64noQTKdAE,0
xTQ4NRA3mk,2
gVOyjd8CcU,4
7B3JQUzSOd,3
iYCWsQH38c,1
RhIW1yLPx5,2
XxazhtwlHu,4
r3KHTDgihC,0
OCGaxRXeTZ,2
MjTybQd3E7,1
8bwiBaSErR,0
4yiDcP3BKz,1
KfOHIanEb8,2
45q079RKcH,1
RWdFqZTHcA,1
k7meBNLQax,4
aX0gBYx1AU,4
RGPLrdklpa,1
OFVlRN5pkx,1
IUVPeBi1KM,1
8YsHdZz2av,4
4xC0oZRuSk,2
koiHQO7Ebq,1
jCHD2KimQh,3
WD8VT9XZdj,4
OIdNrjbFsx,4
8qlLvz1mYT,0
kCJTxEsL2g,4
r1GTAqED4N,0
MhIDz73aod,3
f1jF9JeVLi,1
Y1469CKgrS,2
3BLQWV4muZ,0
6EuaHhq89j,2
1ryNfYWzqm,4
NzTjwX01xo,1
RmzOMlVIYH,4
wVeJ9Cm7Mp,4
iQ2TZkREWe,3
gIEf9wJidP,0
0MF35TxfXk,4
MI8kazQGjw,1
zgBMpCLR1J,2
UeLgpSc42i,4
CZoUcVMa5R,1
WyX6qKjhpg,1
j41v2dug0H,0
Vb1WjHhcMq,4
Yl5zQw1hXg,1
871tMxE5QD,1
WClYxgR7pG,1
dyCQ0ixHIZ,4
RhXsIGY8Zc,1
ENDTVw7LsB,1
jQeChHyOBg,3
R1ZbQ2v3pu,2
Y7wR3Tic5g,2
KocqbRratG,0
BeVYWaHFwL,4
yYv8pZ75no,4
L4xzwQKmDj,2
J8zBD4KqUp,0
esmC2Z3afB,4
rgVEd0QPGx,1
WuyEHbFLqT,4
0GwY5dQzvf,4
JRyKUOXoEF,1
gfvj16GFZQ,4
i3hraUFjmG,4
sefrplA7oW,1
bfEDZ70s2c,1
ngvXxlbNLD,1
xvijYZIG4A,3
CgeXbV7FHv,3
qLy5NocnPe,4
g9uEDrA7SJ,2
45uB9pRnrk,2
SGCtQmd36R,4
GwTo2rQFqC,4
gaBP1A7XR5,4
SHzgGKIWNo,1
1kFP3RTHbm,1
Fx9vohqtWd,1
kYDMj9FLTO,4
hx3DwRbOGi,4
7AwbU2RVhc,2
ixev1pmw7a,1
OitoYwpu45,1
FdSoE29QOP,1
JC14ypDQwz,2
tev9lDBQ7w,1
5qeMpWv3IT,3
rqjJVzShtd,1
O0MSCzovFc,2
pf92ucCQVF,1
OXa2kNUnqi,3
Jg3hqoy8ZQ,3
jECrRA358i,1
7UmtBauqDP,1
HbIgvNiOfW,1
THEdXZDGOC,0
IY8RMeSou3,3
VPTsXE7Qbc,2
9txqW4pzGM,3
4rqoM6ngGY,1
zvsU3C7A5b,1
kiDpgGbmru,2
BRmzqdTPiH,4
EbnQJ2iXWf,1
RfpCxEaBmG,1
ItA5yHipV6,4
dPZpvaQRMH,4
5yJCLzb0Gw,4
1EYQcSNV5t,0
wcpvHtu4Br,4
60bLyZrRtw,3
j8VCFbneTO,2
R1Et0l3nya,2
SFGdMgeLrp,2
GaXDhl2E01,3
3blVedksf8,2
mRYuoIAzXN,1
WAGY9g31vF,1
qURvbMJ7N3,1
X1tJdeiRuL,4
tNGqiPEY06,0
5mQlMF7tNr,0
sAMhnoxOZf,4
16zoF0xbhl,4
DtNhurZCkA,1
ckajDRytWX,0
dSFCUMOPAc,4
9cfaKLOtz4,4
HzmKjuiWY9,1
OaK7F8NtrS,3
8qUTvB5gQi,1
fBPFQdxJAT,1
GuFQzjcNyw,2
spSq5mgX4h,1
GdialprhUf,1
elpRN8caut,1
1Ec2YumBny,2
Xs6oLdcRVZ,0
tLQXh3qMlI,3
D61lQPdwsz,1
42fVFTNJpm,1
BP9v6oX412,4
X2yTJdV6jW,1
ZgCfkiQxJE,4
581WNT3XAu,4
ZGthscJCRW,3
3TKVdZ2rQt,1
io7mpHS6h5,2
bcuSAlQKJF,4
xEy5j46shp,1
2U5IEjY1q8,4
shHFjJ26mC,3
ftGYK7kwOP,1
ghSxmVLKzs,0
uBXLIOldC7,2
2a7pGZXYtN,2
8xuqbiangR,3
am9fwGuWVO,1
ialmD5HKts,4
ZbdYtXWAOc,4
xUcY0ysrgW,4
PzQEx8ewyr,1
oUHbdIsDwp,4
hHXjRpSIct,2
BqiTEtyZGK,1
CkpPAOXg6e,4
5WXz3rSlGh,1
8UcsBzZtlC,2
DAQzlnCVuS,1
qkgeIc26UC,2
PuIyM2N3A6,1
3AEuf4d5ht,2
QJL4OpRS7e,1
V8TnMArdxH,1
PRD5o3e1qY,4
BISKWJbZAf,0
gG0qsEfmzQ,1
jMXiBbPeCY,1
0sPKhG87CQ,1
ozWjxFkwfG,3
4mvUji2Y0l,4
PrfRMIXynB,0
5m27ESzbJM,3
g7EWBnU2bT,4
AmcluD2t6b,1
Qva5U4FjsE,3
rqaP29RnG0,4
SywU9doBOf,4
d6wxXHtViS,1
fHUKyxko3V,4
3tyaU8SDbW,4
Nln1mMxsHI,1
vrimcDAIZ3,1
5rL4Zp0eOE,1
7R12rINxKB,2
94USq62EVQ,1
Nhwk7W82fo,1
4mM5IsPY2r,4
V5cLdz79Nm,1
NZTJ9wpWnl,3
oO0RH1ucVW,1
k7JFo1SjDA,1
HrhGNWRS1n,2
o9VNZsHIpi,0
92zfdxuoHS,1
J1CcM753QB,4
S0ZWUOmcFn,2
eGNHc5lmYB,1
LMAfUZaCwY,1
hX0Nt752ay,1
sYDSJnO9hG,3
7SYFKdAqwQ,1
ymlzOYPNoT,4
fSMYTpJvC9,2
4Knm93uROU,2
MjVDdSw1k2,4
6Ej4JgrlVs,0
6oi0YlEhFD,4
bCUvlAdnVw,0
8JnBdVT3IU,1
qWtikKf79E,1
1rtDqnlYdE,0
a0DPx5VSfu,4
mwqB6x4SXP,1
iE7tJBKboD,4
pbVUYMI1Oz,4
XSAPGJVDv5,1
Kv1O5JDAMU,1
Ie2pY5MEfa,0
7Lw5JzSEFZ,2
NhLSYqckHt,4
cfWbDl975N,1
D97QSdYzg5,4
qejJoXWl7c,0
eofN8M90yh,1
CfyQI6D8qd,0
OCWopDXqEf,1
xOWwhHNQ7B,1
Uq8t6Vl5EI,1
pULaMo6u1v,1
XSlgFMsoUa,0
I1boGUXpLg,4
Cbjhtl1gNq,1
tThra9KNxm,1
NFVnTqS32A,4
lbM0qh9Y5x,1
dcERH1Q49W,1
qs84XDtoa2,4
cg1UswoDPq,1
1pEeMyXTOA,3
ojXQqUAv9s,1
X1TZxMIOse,1
3QiMT8pfA1,2
qhrHtD2M6b,0
d7Xws0pIzc,0
lQYbCZyMpu,4
drQJcV3Fvy,1
Mok6Y2IjW1,2
wGKzpyAQT7,2
48Bb271Mgu,4
wAZ6du8Lzg,4
WpYaZ3rk4M,1
mabVWYovnj,1
z07yKU1jZr,1
ht6ZpL4zcm,1
fRGxcnljJm,0
xAjr4FQmcu,0
bk07OuxhEH,1
k9qRu41yFg,4
tOZ3BXIU6L,4
hgXIvcxpz7,2
ksQa5R3ZuD,0
6mBGegMl1P,0
h3IwvVrXER,1
9Cwj4QJ5IM,1
qHUpcfib8D,1
5RJK7As9cY,2
FTL2Gr7ke9,1
k9MgjYL4po,2
7D45YHjk80,2
jMBnmoKDXl,0
SMJ2vGouOg,1
CSHQdl3TBr,3
3MzpPCO6bo,3
iOoG7Bw8vh,1
oVKFpYuBJ5,1
qLZ3VlSIvH,0
ixXJEspnuV,1
UCR1bkBymz,1
6oO8ivkKaD,4
9oIrXCniBU,1
noqLx4W2sP,2
ewvCHTQhcF,1
RhMLgkE2tP,3
MKtZy4O8oJ,1
WejzfaAT4i,0
sFTAd5WJ9Q,2
X8nGT2ZDro,2
W5H4Vwe9T7,4
28HDlesFpA,0
3POoN0W8gX,1
E2vOJTX7K3,1
ktp37rAQD5,0
4BN7tRQsqu,1
BRIWur4xLY,2
rD1R6qizQZ,4
H42WAUKVRh,4
P5ZjlOiLJD,1
3j5Q8Nv1Da,1
5SAFswfbEh,2
oYaFVMOHex,4
zl1dipCoxw,2
Ci6z1qKIax,3
9M1tkfpFm5,0
WwHsjlvgxa,2
iyVT8pMWEK,3
UHMlfB4CQX,1
9bytcNXnDu,3
AU25rLpnMC,0
YoI5LeCS9w,1
ljFRK07B5v,3
H6MLAwifag,3
ZFVYlIcEnG,1
nyFgtQYE7W,2
LGQB6OdfjZ,4
AvbyPliuzj,3
54cVb6JMCi,4
GnhEgHspWt,1
azm7pyohJY,1
Bav7YUuSF6,0
9qU6yJfxCg,2
vT9VQyCtA7,2
B6ilHhaU82,3
LRdXmnVTWx,1
t3X9lrYMRC,0
jRtUdy8CQr,0
u2B7aPep4m,1
tx8lEyMPOK,3
ujl1mdZX6K,1
fVi1NR04n5,0
3xko8gDCam,4
KA2Bh81qjX,2
9IR6bTwt3Z,4
eLIgUbDZoF,2
NAZBSjfuqW,1
CQRsg5FLTp,4
JN5mtwFl28,2
cWHvIyJE1R,0
5Y3ygHDFCZ,0
dnRbGVshK3,1
HYUl4x8aok,1
tgCLKjNxcn,0
609hIxRJms,4
dTxbirGqU2,1
7FKQ1HRLwJ,1
wlG6KSITEZ,1
f83JvHsBDY,4
gBCfsbTG0m,1
torPf0clFS,4
4qrXfY860j,0
0JO6G813x7,1
8UobqlWLR7,0
r1qbc9TJX7,3
GLxyKqVRj7,1
nqbDrMHZxo,2
6DRFdrEJi4,1
Cv1VthUMoQ,1
bq8ntL91Dz,1
8qoRFaS4CZ,1
UZQqrAlib9,2
izsulebKR1,3
7THjEw6Ltk,1
xge8HiMp4J,1
JwNeZKALHV,4
juvk3MEgwH,3
x0SOBkmih2,3
VCGwqm1NUS,0
O3sba8kCjl,1
SMZvfp8FaW,1
eaFXpxO8wk,0
2FmMiRKcnv,1
nOIS9G3fNd,1
yDqPSZGdxf,3
PFl5zSNjYe,4
NXWMGPYZlx,2
gQzd1rO73N,4
mLQh3Sjunc,4
CXqAOhd6Z4,3
c8rS47wemi,0
eoIhU58f3D,2
FLPBRX5cxo,0
tfxpJgY6NC,3
C8zwLB06iV,2
Kv2u690sNa,4
KQfRDbauO5,4
EW2mHbP6Uf,1
